Latency on Audio Test,time (μs)
summit_sealfs_write,67.709
summit_sealfs_write,67.708
summit_sealfs_write,67.708
summit_sealfs_write,67.708
summit_sealfs_write,67.707
summit_sealfs_write,67.707
summit_sealfs_write,67.705
summit_sealfs_write,67.704
summit_sealfs_write,67.704
summit_sealfs_write,67.704
summit_sealfs_write,67.703
summit_sealfs_write,67.703
summit_sealfs_write,67.702
summit_sealfs_write,67.702
summit_sealfs_write,67.701
summit_sealfs_write,67.701
summit_sealfs_write,67.701
summit_sealfs_write,67.7
summit_sealfs_write,67.7
summit_sealfs_write,67.7
summit_sealfs_write,67.7
summit_sealfs_write,67.699
summit_sealfs_write,67.699
summit_sealfs_write,67.698
summit_sealfs_write,67.698
summit_sealfs_write,67.698
summit_sealfs_write,67.697
summit_sealfs_write,67.697
summit_sealfs_write,67.697
summit_sealfs_write,67.696
summit_sealfs_write,67.694
summit_sealfs_write,67.693
summit_sealfs_write,67.692
summit_sealfs_write,67.692
summit_sealfs_write,67.691
summit_sealfs_write,67.691
summit_sealfs_write,67.691
summit_sealfs_write,67.69
summit_sealfs_write,67.69
summit_sealfs_write,67.689
summit_sealfs_write,67.689
summit_sealfs_write,67.688
summit_sealfs_write,67.688
summit_sealfs_write,67.688
summit_sealfs_write,67.687
summit_sealfs_write,67.687
summit_sealfs_write,67.687
summit_sealfs_write,67.687
summit_sealfs_write,67.687
summit_sealfs_write,67.687
summit_sealfs_write,67.685
summit_sealfs_write,67.683
summit_sealfs_write,67.683
summit_sealfs_write,67.682
summit_sealfs_write,67.682
summit_sealfs_write,67.682
summit_sealfs_write,67.681
summit_sealfs_write,67.681
summit_sealfs_write,67.681
summit_sealfs_write,67.681
summit_sealfs_write,67.68
summit_sealfs_write,67.679
summit_sealfs_write,67.677
summit_sealfs_write,67.676
summit_sealfs_write,67.676
summit_sealfs_write,67.675
summit_sealfs_write,67.675
summit_sealfs_write,67.673
summit_sealfs_write,67.672
summit_sealfs_write,67.671
summit_sealfs_write,67.671
summit_sealfs_write,67.67
summit_sealfs_write,67.67
summit_sealfs_write,67.67
summit_sealfs_write,67.67
summit_sealfs_write,67.669
summit_sealfs_write,67.667
summit_sealfs_write,67.667
summit_sealfs_write,67.665
summit_sealfs_write,67.664
summit_sealfs_write,67.664
summit_sealfs_write,67.662
summit_sealfs_write,67.662
summit_sealfs_write,67.662
summit_sealfs_write,67.661
summit_sealfs_write,67.661
summit_sealfs_write,67.661
summit_sealfs_write,67.661
summit_sealfs_write,67.661
summit_sealfs_write,67.66
summit_sealfs_write,67.66
summit_sealfs_write,67.659
summit_sealfs_write,67.659
summit_sealfs_write,67.659
summit_sealfs_write,67.658
summit_sealfs_write,67.657
summit_sealfs_write,67.656
summit_sealfs_write,67.656
summit_sealfs_write,67.656
summit_sealfs_write,67.655
summit_sealfs_write,67.654
summit_sealfs_write,67.654
summit_sealfs_write,67.654
summit_sealfs_write,67.654
summit_sealfs_write,67.653
summit_sealfs_write,67.652
summit_sealfs_write,67.651
summit_sealfs_write,67.651
summit_sealfs_write,67.649
summit_sealfs_write,67.649
summit_sealfs_write,67.649
summit_sealfs_write,67.649
summit_sealfs_write,67.648
summit_sealfs_write,67.647
summit_sealfs_write,67.647
summit_sealfs_write,67.646
summit_sealfs_write,67.644
summit_sealfs_write,67.643
summit_sealfs_write,67.643
summit_sealfs_write,67.642
summit_sealfs_write,67.642
summit_sealfs_write,67.641
summit_sealfs_write,67.64
summit_sealfs_write,67.639
summit_sealfs_write,67.639
summit_sealfs_write,67.638
summit_sealfs_write,67.637
summit_sealfs_write,67.637
summit_sealfs_write,67.636
summit_sealfs_write,67.636
summit_sealfs_write,67.636
summit_sealfs_write,67.636
summit_sealfs_write,67.635
summit_sealfs_write,67.634
summit_sealfs_write,67.634
summit_sealfs_write,67.634
summit_sealfs_write,67.633
summit_sealfs_write,67.633
summit_sealfs_write,67.633
summit_sealfs_write,67.632
summit_sealfs_write,67.632
summit_sealfs_write,67.628
summit_sealfs_write,67.626
summit_sealfs_write,67.625
summit_sealfs_write,67.624
summit_sealfs_write,67.623
summit_sealfs_write,67.623
summit_sealfs_write,67.623
summit_sealfs_write,67.622
summit_sealfs_write,67.622
summit_sealfs_write,67.622
summit_sealfs_write,67.621
summit_sealfs_write,67.621
summit_sealfs_write,67.62
summit_sealfs_write,67.619
summit_sealfs_write,67.618
summit_sealfs_write,67.618
summit_sealfs_write,67.618
summit_sealfs_write,67.617
summit_sealfs_write,67.617
summit_sealfs_write,67.617
summit_sealfs_write,67.616
summit_sealfs_write,67.616
summit_sealfs_write,67.614
summit_sealfs_write,67.613
summit_sealfs_write,67.613
summit_sealfs_write,67.613
summit_sealfs_write,67.612
summit_sealfs_write,67.611
summit_sealfs_write,67.611
summit_sealfs_write,67.61
summit_sealfs_write,67.61
summit_sealfs_write,67.609
summit_sealfs_write,67.608
summit_sealfs_write,67.608
summit_sealfs_write,67.607
summit_sealfs_write,67.605
summit_sealfs_write,67.605
summit_sealfs_write,67.605
summit_sealfs_write,67.601
summit_sealfs_write,67.6
summit_sealfs_write,67.6
summit_sealfs_write,67.599
summit_sealfs_write,67.599
summit_sealfs_write,67.596
summit_sealfs_write,67.596
summit_sealfs_write,67.595
summit_sealfs_write,67.595
summit_sealfs_write,67.594
summit_sealfs_write,67.592
summit_sealfs_write,67.591
summit_sealfs_write,67.59
summit_sealfs_write,67.589
summit_sealfs_write,67.589
summit_sealfs_write,67.589
summit_sealfs_write,67.588
summit_sealfs_write,67.587
summit_sealfs_write,67.586
summit_sealfs_write,67.585
summit_sealfs_write,67.585
summit_sealfs_write,67.584
summit_sealfs_write,67.584
summit_sealfs_write,67.583
summit_sealfs_write,67.582
summit_sealfs_write,67.582
summit_sealfs_write,67.581
summit_sealfs_write,67.581
summit_sealfs_write,67.58
summit_sealfs_write,67.579
summit_sealfs_write,67.579
summit_sealfs_write,67.578
summit_sealfs_write,67.577
summit_sealfs_write,67.576
summit_sealfs_write,67.575
summit_sealfs_write,67.575
summit_sealfs_write,67.575
summit_sealfs_write,67.575
summit_sealfs_write,67.573
summit_sealfs_write,67.57
summit_sealfs_write,67.57
summit_sealfs_write,67.57
summit_sealfs_write,67.569
summit_sealfs_write,67.569
summit_sealfs_write,67.569
summit_sealfs_write,67.568
summit_sealfs_write,67.567
summit_sealfs_write,67.565
summit_sealfs_write,67.565
summit_sealfs_write,67.565
summit_sealfs_write,67.565
summit_sealfs_write,67.564
summit_sealfs_write,67.564
summit_sealfs_write,67.564
summit_sealfs_write,67.564
summit_sealfs_write,67.563
summit_sealfs_write,67.561
summit_sealfs_write,67.561
summit_sealfs_write,67.561
summit_sealfs_write,67.561
summit_sealfs_write,67.558
summit_sealfs_write,67.557
summit_sealfs_write,67.557
summit_sealfs_write,67.557
summit_sealfs_write,67.557
summit_sealfs_write,67.557
summit_sealfs_write,67.555
summit_sealfs_write,67.554
summit_sealfs_write,67.554
summit_sealfs_write,67.554
summit_sealfs_write,67.553
summit_sealfs_write,67.553
summit_sealfs_write,67.55
summit_sealfs_write,67.55
summit_sealfs_write,67.548
summit_sealfs_write,67.548
summit_sealfs_write,67.546
summit_sealfs_write,67.545
summit_sealfs_write,67.544
summit_sealfs_write,67.544
summit_sealfs_write,67.543
summit_sealfs_write,67.542
summit_sealfs_write,67.539
summit_sealfs_write,67.538
summit_sealfs_write,67.537
summit_sealfs_write,67.536
summit_sealfs_write,67.536
summit_sealfs_write,67.534
summit_sealfs_write,67.533
summit_sealfs_write,67.533
summit_sealfs_write,67.531
summit_sealfs_write,67.53
summit_sealfs_write,67.53
summit_sealfs_write,67.528
summit_sealfs_write,67.527
summit_sealfs_write,67.527
summit_sealfs_write,67.526
summit_sealfs_write,67.525
summit_sealfs_write,67.524
summit_sealfs_write,67.524
summit_sealfs_write,67.524
summit_sealfs_write,67.523
summit_sealfs_write,67.523
summit_sealfs_write,67.522
summit_sealfs_write,67.522
summit_sealfs_write,67.522
summit_sealfs_write,67.522
summit_sealfs_write,67.521
summit_sealfs_write,67.517
summit_sealfs_write,67.516
summit_sealfs_write,67.515
summit_sealfs_write,67.514
summit_sealfs_write,67.514
summit_sealfs_write,67.514
summit_sealfs_write,67.513
summit_sealfs_write,67.513
summit_sealfs_write,67.51
summit_sealfs_write,67.51
summit_sealfs_write,67.509
summit_sealfs_write,67.508
summit_sealfs_write,67.507
summit_sealfs_write,67.507
summit_sealfs_write,67.504
summit_sealfs_write,67.504
summit_sealfs_write,67.503
summit_sealfs_write,67.501
summit_sealfs_write,67.501
summit_sealfs_write,67.499
summit_sealfs_write,67.499
summit_sealfs_write,67.498
summit_sealfs_write,67.498
summit_sealfs_write,67.497
summit_sealfs_write,67.497
summit_sealfs_write,67.496
summit_sealfs_write,67.495
summit_sealfs_write,67.495
summit_sealfs_write,67.495
summit_sealfs_write,67.494
summit_sealfs_write,67.492
summit_sealfs_write,67.491
summit_sealfs_write,67.491
summit_sealfs_write,67.491
summit_sealfs_write,67.489
summit_sealfs_write,67.489
summit_sealfs_write,67.489
summit_sealfs_write,67.489
summit_sealfs_write,67.488
summit_sealfs_write,67.488
summit_sealfs_write,67.487
summit_sealfs_write,67.486
summit_sealfs_write,67.486
summit_sealfs_write,67.485
summit_sealfs_write,67.485
summit_sealfs_write,67.485
summit_sealfs_write,67.482
summit_sealfs_write,67.482
summit_sealfs_write,67.482
summit_sealfs_write,67.482
summit_sealfs_write,67.482
summit_sealfs_write,67.48
summit_sealfs_write,67.48
summit_sealfs_write,67.479
summit_sealfs_write,67.479
summit_sealfs_write,67.478
summit_sealfs_write,67.478
summit_sealfs_write,67.478
summit_sealfs_write,67.477
summit_sealfs_write,67.477
summit_sealfs_write,67.476
summit_sealfs_write,67.476
summit_sealfs_write,67.476
summit_sealfs_write,67.475
summit_sealfs_write,67.474
summit_sealfs_write,67.474
summit_sealfs_write,67.474
summit_sealfs_write,67.474
summit_sealfs_write,67.473
summit_sealfs_write,67.473
summit_sealfs_write,67.473
summit_sealfs_write,67.47
summit_sealfs_write,67.468
summit_sealfs_write,67.468
summit_sealfs_write,67.468
summit_sealfs_write,67.467
summit_sealfs_write,67.466
summit_sealfs_write,67.465
summit_sealfs_write,67.463
summit_sealfs_write,67.463
summit_sealfs_write,67.462
summit_sealfs_write,67.462
summit_sealfs_write,67.461
summit_sealfs_write,67.461
summit_sealfs_write,67.461
summit_sealfs_write,67.46
summit_sealfs_write,67.46
summit_sealfs_write,67.46
summit_sealfs_write,67.459
summit_sealfs_write,67.459
summit_sealfs_write,67.459
summit_sealfs_write,67.459
summit_sealfs_write,67.457
summit_sealfs_write,67.455
summit_sealfs_write,67.454
summit_sealfs_write,67.453
summit_sealfs_write,67.453
summit_sealfs_write,67.452
summit_sealfs_write,67.452
summit_sealfs_write,67.451
summit_sealfs_write,67.45
summit_sealfs_write,67.447
summit_sealfs_write,67.444
summit_sealfs_write,67.443
summit_sealfs_write,67.442
summit_sealfs_write,67.441
summit_sealfs_write,67.44
summit_sealfs_write,67.439
summit_sealfs_write,67.438
summit_sealfs_write,67.437
summit_sealfs_write,67.436
summit_sealfs_write,67.436
summit_sealfs_write,67.435
summit_sealfs_write,67.434
summit_sealfs_write,67.432
summit_sealfs_write,67.432
summit_sealfs_write,67.431
summit_sealfs_write,67.431
summit_sealfs_write,67.431
summit_sealfs_write,67.431
summit_sealfs_write,67.431
summit_sealfs_write,67.43
summit_sealfs_write,67.429
summit_sealfs_write,67.429
summit_sealfs_write,67.429
summit_sealfs_write,67.428
summit_sealfs_write,67.428
summit_sealfs_write,67.428
summit_sealfs_write,67.426
summit_sealfs_write,67.426
summit_sealfs_write,67.426
summit_sealfs_write,67.425
summit_sealfs_write,67.423
summit_sealfs_write,67.422
summit_sealfs_write,67.421
summit_sealfs_write,67.42
summit_sealfs_write,67.418
summit_sealfs_write,67.418
summit_sealfs_write,67.417
summit_sealfs_write,67.417
summit_sealfs_write,67.417
summit_sealfs_write,67.416
summit_sealfs_write,67.415
summit_sealfs_write,67.414
summit_sealfs_write,67.412
summit_sealfs_write,67.412
summit_sealfs_write,67.412
summit_sealfs_write,67.412
summit_sealfs_write,67.411
summit_sealfs_write,67.41
summit_sealfs_write,67.409
summit_sealfs_write,67.408
summit_sealfs_write,67.408
summit_sealfs_write,67.405
summit_sealfs_write,67.404
summit_sealfs_write,67.401
summit_sealfs_write,67.399
summit_sealfs_write,67.398
summit_sealfs_write,67.397
summit_sealfs_write,67.396
summit_sealfs_write,67.395
summit_sealfs_write,67.395
summit_sealfs_write,67.395
summit_sealfs_write,67.395
summit_sealfs_write,67.394
summit_sealfs_write,67.394
summit_sealfs_write,67.394
summit_sealfs_write,67.393
summit_sealfs_write,67.393
summit_sealfs_write,67.393
summit_sealfs_write,67.392
summit_sealfs_write,67.391
summit_sealfs_write,67.39
summit_sealfs_write,67.39
summit_sealfs_write,67.386
summit_sealfs_write,67.386
summit_sealfs_write,67.383
summit_sealfs_write,67.383
summit_sealfs_write,67.383
summit_sealfs_write,67.382
summit_sealfs_write,67.381
summit_sealfs_write,67.381
summit_sealfs_write,67.38
summit_sealfs_write,67.38
summit_sealfs_write,67.379
summit_sealfs_write,67.379
summit_sealfs_write,67.379
summit_sealfs_write,67.378
summit_sealfs_write,67.377
summit_sealfs_write,67.377
summit_sealfs_write,67.377
summit_sealfs_write,67.377
summit_sealfs_write,67.376
summit_sealfs_write,67.376
summit_sealfs_write,67.375
summit_sealfs_write,67.374
summit_sealfs_write,67.374
summit_sealfs_write,67.374
summit_sealfs_write,67.373
summit_sealfs_write,67.372
summit_sealfs_write,67.371
summit_sealfs_write,67.371
summit_sealfs_write,67.37
summit_sealfs_write,67.37
summit_sealfs_write,67.37
summit_sealfs_write,67.37
summit_sealfs_write,67.369
summit_sealfs_write,67.369
summit_sealfs_write,67.368
summit_sealfs_write,67.368
summit_sealfs_write,67.367
summit_sealfs_write,67.367
summit_sealfs_write,67.366
summit_sealfs_write,67.365
summit_sealfs_write,67.364
summit_sealfs_write,67.363
summit_sealfs_write,67.362
summit_sealfs_write,67.362
summit_sealfs_write,67.361
summit_sealfs_write,67.361
summit_sealfs_write,67.36
summit_sealfs_write,67.36
summit_sealfs_write,67.36
summit_sealfs_write,67.357
summit_sealfs_write,67.356
summit_sealfs_write,67.355
summit_sealfs_write,67.354
summit_sealfs_write,67.354
summit_sealfs_write,67.353
summit_sealfs_write,67.352
summit_sealfs_write,67.35
summit_sealfs_write,67.348
summit_sealfs_write,67.347
summit_sealfs_write,67.346
summit_sealfs_write,67.346
summit_sealfs_write,67.345
summit_sealfs_write,67.344
summit_sealfs_write,67.342
summit_sealfs_write,67.342
summit_sealfs_write,67.342
summit_sealfs_write,67.341
summit_sealfs_write,67.339
summit_sealfs_write,67.338
summit_sealfs_write,67.337
summit_sealfs_write,67.335
summit_sealfs_write,67.334
summit_sealfs_write,67.334
summit_sealfs_write,67.334
summit_sealfs_write,67.333
summit_sealfs_write,67.333
summit_sealfs_write,67.332
summit_sealfs_write,67.331
summit_sealfs_write,67.331
summit_sealfs_write,67.331
summit_sealfs_write,67.33
summit_sealfs_write,67.329
summit_sealfs_write,67.328
summit_sealfs_write,67.328
summit_sealfs_write,67.328
summit_sealfs_write,67.328
summit_sealfs_write,67.328
summit_sealfs_write,67.327
summit_sealfs_write,67.327
summit_sealfs_write,67.325
summit_sealfs_write,67.325
summit_sealfs_write,67.325
summit_sealfs_write,67.323
summit_sealfs_write,67.323
summit_sealfs_write,67.323
summit_sealfs_write,67.322
summit_sealfs_write,67.322
summit_sealfs_write,67.321
summit_sealfs_write,67.32
summit_sealfs_write,67.316
summit_sealfs_write,67.315
summit_sealfs_write,67.315
summit_sealfs_write,67.314
summit_sealfs_write,67.314
summit_sealfs_write,67.314
summit_sealfs_write,67.314
summit_sealfs_write,67.314
summit_sealfs_write,67.314
summit_sealfs_write,67.313
summit_sealfs_write,67.313
summit_sealfs_write,67.312
summit_sealfs_write,67.311
summit_sealfs_write,67.308
summit_sealfs_write,67.307
summit_sealfs_write,67.306
summit_sealfs_write,67.302
summit_sealfs_write,67.301
summit_sealfs_write,67.301
summit_sealfs_write,67.301
summit_sealfs_write,67.3
summit_sealfs_write,67.3
summit_sealfs_write,67.299
summit_sealfs_write,67.298
summit_sealfs_write,67.295
summit_sealfs_write,67.291
summit_sealfs_write,67.291
summit_sealfs_write,67.29
summit_sealfs_write,67.29
summit_sealfs_write,67.289
summit_sealfs_write,67.289
summit_sealfs_write,67.289
summit_sealfs_write,67.288
summit_sealfs_write,67.288
summit_sealfs_write,67.288
summit_sealfs_write,67.287
summit_sealfs_write,67.286
summit_sealfs_write,67.285
summit_sealfs_write,67.285
summit_sealfs_write,67.285
summit_sealfs_write,67.284
summit_sealfs_write,67.284
summit_sealfs_write,67.284
summit_sealfs_write,67.284
summit_sealfs_write,67.281
summit_sealfs_write,67.278
summit_sealfs_write,67.277
summit_sealfs_write,67.277
summit_sealfs_write,67.276
summit_sealfs_write,67.276
summit_sealfs_write,67.275
summit_sealfs_write,67.274
summit_sealfs_write,67.273
summit_sealfs_write,67.272
summit_sealfs_write,67.271
summit_sealfs_write,67.27
summit_sealfs_write,67.266
summit_sealfs_write,67.265
summit_sealfs_write,67.264
summit_sealfs_write,67.262
summit_sealfs_write,67.262
summit_sealfs_write,67.261
summit_sealfs_write,67.26
summit_sealfs_write,67.257
summit_sealfs_write,67.255
summit_sealfs_write,67.253
summit_sealfs_write,67.253
summit_sealfs_write,67.25
summit_sealfs_write,67.249
summit_sealfs_write,67.249
summit_sealfs_write,67.247
summit_sealfs_write,67.246
summit_sealfs_write,67.245
summit_sealfs_write,67.244
summit_sealfs_write,67.244
summit_sealfs_write,67.242
summit_sealfs_write,67.241
summit_sealfs_write,67.241
summit_sealfs_write,67.24
summit_sealfs_write,67.24
summit_sealfs_write,67.239
summit_sealfs_write,67.238
summit_sealfs_write,67.237
summit_sealfs_write,67.236
summit_sealfs_write,67.232
summit_sealfs_write,67.232
summit_sealfs_write,67.231
summit_sealfs_write,67.23
summit_sealfs_write,67.23
summit_sealfs_write,67.229
summit_sealfs_write,67.229
summit_sealfs_write,67.228
summit_sealfs_write,67.227
summit_sealfs_write,67.227
summit_sealfs_write,67.226
summit_sealfs_write,67.224
summit_sealfs_write,67.224
summit_sealfs_write,67.223
summit_sealfs_write,67.223
summit_sealfs_write,67.222
summit_sealfs_write,67.222
summit_sealfs_write,67.22
summit_sealfs_write,67.219
summit_sealfs_write,67.217
summit_sealfs_write,67.217
summit_sealfs_write,67.216
summit_sealfs_write,67.215
summit_sealfs_write,67.215
summit_sealfs_write,67.214
summit_sealfs_write,67.214
summit_sealfs_write,67.213
summit_sealfs_write,67.213
summit_sealfs_write,67.212
summit_sealfs_write,67.211
summit_sealfs_write,67.207
