 ------------------------------------------
 14) python3-313577 =>  <...>-313765 
 ------------------------------------------

 14)   7.660 us    |  ext4_file_write_iter();
  3)   5.684 us    |  ext4_file_write_iter();
  8)   6.180 us    |  ext4_file_write_iter();
 11)   5.023 us    |  ext4_file_write_iter();
  3)   5.048 us    |  ext4_file_write_iter();
  8)   5.501 us    |  ext4_file_write_iter();
 11) + 11.422 us   |  ext4_file_write_iter();
  3)   6.163 us    |  ext4_file_write_iter();
  8)   5.290 us    |  ext4_file_write_iter();
 11)   4.401 us    |  ext4_file_write_iter();
  3)   6.858 us    |  ext4_file_write_iter();
  7)   6.509 us    |  ext4_file_write_iter();
 11)   4.994 us    |  ext4_file_write_iter();
  3)   6.021 us    |  ext4_file_write_iter();
  7)   6.179 us    |  ext4_file_write_iter();
 11)   5.272 us    |  ext4_file_write_iter();
 15) + 24.619 us   |  ext4_file_write_iter();
 15) + 18.645 us   |  ext4_file_write_iter();
 15) + 16.444 us   |  ext4_file_write_iter();
 15) + 19.676 us   |  ext4_file_write_iter();
 15) + 16.249 us   |  ext4_file_write_iter();
 15) + 25.045 us   |  ext4_file_write_iter();
 15) + 15.119 us   |  ext4_file_write_iter();
 15) + 20.333 us   |  ext4_file_write_iter();
 15) + 17.394 us   |  ext4_file_write_iter();
 15) + 23.157 us   |  ext4_file_write_iter();
 15) + 16.494 us   |  ext4_file_write_iter();
 15) + 20.754 us   |  ext4_file_write_iter();
 ------------------------------------------
  9)  <...>-314970  =>  iotop-313771 
 ------------------------------------------

  9)   8.404 us    |  ext4_file_write_iter();
  0) + 19.694 us   |  ext4_file_write_iter();
 11)   7.803 us    |  ext4_file_write_iter();
 11)   5.845 us    |  ext4_file_write_iter();
  0) + 19.330 us   |  ext4_file_write_iter();
  0) + 16.939 us   |  ext4_file_write_iter();
  0) + 19.006 us   |  ext4_file_write_iter();
  0) + 14.678 us   |  ext4_file_write_iter();
  0) + 20.011 us   |  ext4_file_write_iter();
  0) + 16.782 us   |  ext4_file_write_iter();
  0) + 16.792 us   |  ext4_file_write_iter();
  3)   9.333 us    |  ext4_file_write_iter();
 ------------------------------------------
 11)  rosout-2109   =>  <...>-315042 
 ------------------------------------------

 11)   8.659 us    |  ext4_file_write_iter();
  5)   6.821 us    |  ext4_file_write_iter();
  0) + 19.224 us   |  ext4_file_write_iter();
  3)   6.266 us    |  ext4_file_write_iter();
 11)   5.412 us    |  ext4_file_write_iter();
  5) + 13.701 us   |  ext4_file_write_iter();
  3)   6.559 us    |  ext4_file_write_iter();
 11) + 17.687 us   |  ext4_file_write_iter();
  5)   5.750 us    |  ext4_file_write_iter();
  3)   4.674 us    |  ext4_file_write_iter();
 11)   4.538 us    |  ext4_file_write_iter();
  5)   5.030 us    |  ext4_file_write_iter();
  3)   4.731 us    |  ext4_file_write_iter();
 11)   4.787 us    |  ext4_file_write_iter();
  5)   5.107 us    |  ext4_file_write_iter();
  3)   9.608 us    |  ext4_file_write_iter();
 11)   5.916 us    |  ext4_file_write_iter();
  5)   6.330 us    |  ext4_file_write_iter();
  3) + 15.066 us   |  ext4_file_write_iter();
 11)   5.381 us    |  ext4_file_write_iter();
  5)   6.111 us    |  ext4_file_write_iter();
  0) + 15.527 us   |  ext4_file_write_iter();
  0) + 17.842 us   |  ext4_file_write_iter();
  0) + 15.839 us   |  ext4_file_write_iter();
  0) + 16.638 us   |  ext4_file_write_iter();
  0) + 15.980 us   |  ext4_file_write_iter();
  0) + 15.948 us   |  ext4_file_write_iter();
  0) + 18.153 us   |  ext4_file_write_iter();
  0) + 17.952 us   |  ext4_file_write_iter();
  0) + 18.117 us   |  ext4_file_write_iter();
  0) + 25.630 us   |  ext4_file_write_iter();
  0) + 18.260 us   |  ext4_file_write_iter();
  6) + 10.670 us   |  ext4_file_write_iter();
  0) + 14.521 us   |  ext4_file_write_iter();
  5)   9.875 us    |  ext4_file_write_iter();
  0) + 21.811 us   |  ext4_file_write_iter();
  0) + 17.659 us   |  ext4_file_write_iter();
  0) + 20.819 us   |  ext4_file_write_iter();
  0) + 15.872 us   |  ext4_file_write_iter();
  0) + 19.363 us   |  ext4_file_write_iter();
  0) + 18.799 us   |  ext4_file_write_iter();
 15) + 26.402 us   |  ext4_file_write_iter();
 15) + 17.523 us   |  ext4_file_write_iter();
 15) + 20.492 us   |  ext4_file_write_iter();
  3)   6.614 us    |  ext4_file_write_iter();
 ------------------------------------------
  8)  <...>-315018  =>  <...>-315066 
 ------------------------------------------

  8)   7.223 us    |  ext4_file_write_iter();
 ------------------------------------------
 11)  <...>-315042  =>  rosout-2109  
 ------------------------------------------

 11) + 12.048 us   |  ext4_file_write_iter();
  3)   5.854 us    |  ext4_file_write_iter();
  8)   5.861 us    |  ext4_file_write_iter();
 11)   5.138 us    |  ext4_file_write_iter();
  3)   6.329 us    |  ext4_file_write_iter();
  8)   7.171 us    |  ext4_file_write_iter();
 11)   6.230 us    |  ext4_file_write_iter();
  3)   4.403 us    |  ext4_file_write_iter();
  8) + 14.631 us   |  ext4_file_write_iter();
 11)   4.292 us    |  ext4_file_write_iter();
  3)   5.275 us    |  ext4_file_write_iter();
  8)   5.509 us    |  ext4_file_write_iter();
 11)   4.998 us    |  ext4_file_write_iter();
  3)   6.749 us    |  ext4_file_write_iter();
  8)   7.245 us    |  ext4_file_write_iter();
 11)   4.991 us    |  ext4_file_write_iter();
  3)   6.770 us    |  ext4_file_write_iter();
  8)   6.927 us    |  ext4_file_write_iter();
 11) + 11.444 us   |  ext4_file_write_iter();
 15) + 14.384 us   |  ext4_file_write_iter();
 15) + 20.350 us   |  ext4_file_write_iter();
 15) + 16.556 us   |  ext4_file_write_iter();
 15) + 20.139 us   |  ext4_file_write_iter();
 15) + 15.095 us   |  ext4_file_write_iter();
 15) + 17.347 us   |  ext4_file_write_iter();
 15) + 18.052 us   |  ext4_file_write_iter();
 15) + 18.061 us   |  ext4_file_write_iter();
 15) + 21.164 us   |  ext4_file_write_iter();
 15) + 17.591 us   |  ext4_file_write_iter();
 15) + 18.153 us   |  ext4_file_write_iter();
  6) + 18.147 us   |  ext4_file_write_iter();
 11)   6.637 us    |  ext4_file_write_iter();
 15) + 15.038 us   |  ext4_file_write_iter();
 15) + 16.864 us   |  ext4_file_write_iter();
 15) + 22.006 us   |  ext4_file_write_iter();
 15) + 18.286 us   |  ext4_file_write_iter();
 15) + 17.790 us   |  ext4_file_write_iter();
 15) + 17.093 us   |  ext4_file_write_iter();
 15) + 17.414 us   |  ext4_file_write_iter();
 15) + 23.989 us   |  ext4_file_write_iter();
 15) + 17.696 us   |  ext4_file_write_iter();
 15) + 16.218 us   |  ext4_file_write_iter();
  3)   9.235 us    |  ext4_file_write_iter();
 ------------------------------------------
  9)  iotop-313771  =>  <...>-315090 
 ------------------------------------------

  9)   9.546 us    |  ext4_file_write_iter();
 11)   7.034 us    |  ext4_file_write_iter();
 ------------------------------------------
 10)  rosmon-2629   =>  rosmast-2919 
 ------------------------------------------

 10)   6.722 us    |  ext4_file_write_iter();
  9)   7.765 us    |  ext4_file_write_iter();
 11)   6.014 us    |  ext4_file_write_iter();
 10)   6.375 us    |  ext4_file_write_iter();
  9)   7.863 us    |  ext4_file_write_iter();
 11)   4.870 us    |  ext4_file_write_iter();
 10)   5.798 us    |  ext4_file_write_iter();
  9)   6.759 us    |  ext4_file_write_iter();
 11) + 13.620 us   |  ext4_file_write_iter();
 ------------------------------------------
  2)  rosmast-3079  =>  rosmon-2629  
 ------------------------------------------

  2) + 16.782 us   |  ext4_file_write_iter();
 10)   4.636 us    |  ext4_file_write_iter();
  9)   5.502 us    |  ext4_file_write_iter();
 11) + 18.263 us   |  ext4_file_write_iter();
 10)   7.641 us    |  ext4_file_write_iter();
  9)   6.993 us    |  ext4_file_write_iter();
 11)   5.827 us    |  ext4_file_write_iter();
 15) + 17.500 us   |  ext4_file_write_iter();
 10)   6.181 us    |  ext4_file_write_iter();
  9)   5.826 us    |  ext4_file_write_iter();
 11)   5.362 us    |  ext4_file_write_iter();
 15) + 16.757 us   |  ext4_file_write_iter();
 15) + 19.306 us   |  ext4_file_write_iter();
 15) + 16.677 us   |  ext4_file_write_iter();
 15) + 19.394 us   |  ext4_file_write_iter();
 15) + 16.449 us   |  ext4_file_write_iter();
 15) + 19.872 us   |  ext4_file_write_iter();
 15) + 19.757 us   |  ext4_file_write_iter();
 15) + 18.541 us   |  ext4_file_write_iter();
 15) + 15.767 us   |  ext4_file_write_iter();
 15) + 22.392 us   |  ext4_file_write_iter();
  6) + 10.840 us   |  ext4_file_write_iter();
 15) + 16.912 us   |  ext4_file_write_iter();
 11) + 17.493 us   |  ext4_file_write_iter();
 15) + 19.668 us   |  ext4_file_write_iter();
 15) + 18.601 us   |  ext4_file_write_iter();
 15) + 18.985 us   |  ext4_file_write_iter();
 15) + 17.384 us   |  ext4_file_write_iter();
 15) + 19.123 us   |  ext4_file_write_iter();
 15) + 21.560 us   |  ext4_file_write_iter();
 ------------------------------------------
  2)  rosmon-2629   =>  rosmast-3079 
 ------------------------------------------

  2) + 10.931 us   |  ext4_file_write_iter();
 ------------------------------------------
  7)  <...>-315018  =>  <...>-314898 
 ------------------------------------------

  7) + 13.971 us   |  ext4_file_write_iter();
 11)   6.277 us    |  ext4_file_write_iter();
  2)   4.869 us    |  ext4_file_write_iter();
  7)   5.314 us    |  ext4_file_write_iter();
 11)   3.356 us    |  ext4_file_write_iter();
  2)   5.738 us    |  ext4_file_write_iter();
  7)   6.047 us    |  ext4_file_write_iter();
 11)   4.079 us    |  ext4_file_write_iter();
  2)   4.682 us    |  ext4_file_write_iter();
  7)   5.376 us    |  ext4_file_write_iter();
 11)   4.193 us    |  ext4_file_write_iter();
 15) + 18.460 us   |  ext4_file_write_iter();
  2)   4.763 us    |  ext4_file_write_iter();
  7)   4.889 us    |  ext4_file_write_iter();
 11)   4.878 us    |  ext4_file_write_iter();
  2)   5.415 us    |  ext4_file_write_iter();
  7)   6.119 us    |  ext4_file_write_iter();
 11)   9.404 us    |  ext4_file_write_iter();
  2)   4.601 us    |  ext4_file_write_iter();
  7)   5.029 us    |  ext4_file_write_iter();
 11)   3.074 us    |  ext4_file_write_iter();
  2)   5.621 us    |  ext4_file_write_iter();
 11)   4.313 us    |  ext4_file_write_iter();
  7)   6.095 us    |  ext4_file_write_iter();
  2)   4.924 us    |  ext4_file_write_iter();
  7)   4.993 us    |  ext4_file_write_iter();
 11)   3.373 us    |  ext4_file_write_iter();
 ------------------------------------------
  0) python3-313577 =>  rosmon-2637  
 ------------------------------------------

  0) + 10.020 us   |  ext4_file_write_iter();
  2)   5.492 us    |  ext4_file_write_iter();
  7)   6.110 us    |  ext4_file_write_iter();
 11)   4.220 us    |  ext4_file_write_iter();
  2)   5.009 us    |  ext4_file_write_iter();
  7)   4.901 us    |  ext4_file_write_iter();
 11)   2.947 us    |  ext4_file_write_iter();
  2)   4.878 us    |  ext4_file_write_iter();
  7)   5.024 us    |  ext4_file_write_iter();
 11)   3.378 us    |  ext4_file_write_iter();
  2)   5.915 us    |  ext4_file_write_iter();
  7)   5.869 us    |  ext4_file_write_iter();
 11)   4.430 us    |  ext4_file_write_iter();
  2)   4.871 us    |  ext4_file_write_iter();
 11)   3.701 us    |  ext4_file_write_iter();
  7)   5.106 us    |  ext4_file_write_iter();
  2)   5.717 us    |  ext4_file_write_iter();
 11)   4.531 us    |  ext4_file_write_iter();
  7)   5.787 us    |  ext4_file_write_iter();
  2)   4.776 us    |  ext4_file_write_iter();
 11)   3.247 us    |  ext4_file_write_iter();
  7)   5.018 us    |  ext4_file_write_iter();
  2)   5.559 us    |  ext4_file_write_iter();
  7)   5.807 us    |  ext4_file_write_iter();
 11) + 12.512 us   |  ext4_file_write_iter();
  2) + 11.888 us   |  ext4_file_write_iter();
  7)   4.955 us    |  ext4_file_write_iter();
 11)   3.406 us    |  ext4_file_write_iter();
  2)   4.606 us    |  ext4_file_write_iter();
  7)   5.007 us    |  ext4_file_write_iter();
 11) + 10.669 us   |  ext4_file_write_iter();
  2)   5.470 us    |  ext4_file_write_iter();
 11)   4.317 us    |  ext4_file_write_iter();
  7)   6.036 us    |  ext4_file_write_iter();
 15) + 19.004 us   |  ext4_file_write_iter();
 15) + 18.014 us   |  ext4_file_write_iter();
  3)   7.412 us    |  ext4_file_write_iter();
 ------------------------------------------
 15) python3-313577 =>  <...>-315114 
 ------------------------------------------

 15)   8.042 us    |  ext4_file_write_iter();
 11)   5.510 us    |  ext4_file_write_iter();
  3)   5.438 us    |  ext4_file_write_iter();
 ------------------------------------------
  9)  <...>-315090  =>  <...>-315114 
 ------------------------------------------

  9)   6.628 us    |  ext4_file_write_iter();
 11)   6.050 us    |  ext4_file_write_iter();
  3)   5.687 us    |  ext4_file_write_iter();
  9)   7.301 us    |  ext4_file_write_iter();
 11)   5.040 us    |  ext4_file_write_iter();
  3)   5.201 us    |  ext4_file_write_iter();
  9)   6.788 us    |  ext4_file_write_iter();
 11)   4.228 us    |  ext4_file_write_iter();
  3)   4.385 us    |  ext4_file_write_iter();
  9)   5.415 us    |  ext4_file_write_iter();
 11)   4.196 us    |  ext4_file_write_iter();
 ------------------------------------------
 15)  <...>-315114  => python3-313577
 ------------------------------------------

 15) + 20.144 us   |  ext4_file_write_iter();
  3)   5.597 us    |  ext4_file_write_iter();
  9)   6.966 us    |  ext4_file_write_iter();
 11) + 10.837 us   |  ext4_file_write_iter();
  3)   5.829 us    |  ext4_file_write_iter();
  9)   7.313 us    |  ext4_file_write_iter();
 11)   4.980 us    |  ext4_file_write_iter();
  3)   6.299 us    |  ext4_file_write_iter();
  9)   7.362 us    |  ext4_file_write_iter();
 11)   5.161 us    |  ext4_file_write_iter();
 ------------------------------------------
 11)  rosout-2109   =>  rosmon-2629  
 ------------------------------------------

 11) + 14.453 us   |  ext4_file_write_iter();
  3)   4.805 us    |  ext4_file_write_iter();
  9) + 17.013 us   |  ext4_file_write_iter();
 ------------------------------------------
 11)  rosmon-2629   =>  rosout-2109  
 ------------------------------------------

 11)   9.567 us    |  ext4_file_write_iter();
 15) + 16.229 us   |  ext4_file_write_iter();
 15) + 17.009 us   |  ext4_file_write_iter();
 15) + 16.736 us   |  ext4_file_write_iter();
 15) + 18.781 us   |  ext4_file_write_iter();
 15) + 17.836 us   |  ext4_file_write_iter();
 15) + 17.393 us   |  ext4_file_write_iter();
 15) + 18.709 us   |  ext4_file_write_iter();
 15) + 15.233 us   |  ext4_file_write_iter();
 15) + 20.496 us   |  ext4_file_write_iter();
 15) + 18.780 us   |  ext4_file_write_iter();
  6)   7.747 us    |  ext4_file_write_iter();
  5)   7.290 us    |  ext4_file_write_iter();
 15) + 20.222 us   |  ext4_file_write_iter();
 15) + 15.272 us   |  ext4_file_write_iter();
 15) + 19.968 us   |  ext4_file_write_iter();
 15) + 16.836 us   |  ext4_file_write_iter();
 15) + 19.847 us   |  ext4_file_write_iter();
 15) + 20.699 us   |  ext4_file_write_iter();
 15) + 19.323 us   |  ext4_file_write_iter();
 15) + 17.894 us   |  ext4_file_write_iter();
 15) + 19.230 us   |  ext4_file_write_iter();
 15) + 16.332 us   |  ext4_file_write_iter();
  3)   9.805 us    |  ext4_file_write_iter();
 ------------------------------------------
  0)  rosmon-2637   =>  <...>-315158 
 ------------------------------------------

  0)   8.329 us    |  ext4_file_write_iter();
  5)   6.410 us    |  ext4_file_write_iter();
  3)   7.356 us    |  ext4_file_write_iter();
  0)   7.008 us    |  ext4_file_write_iter();
  5)   6.851 us    |  ext4_file_write_iter();
  3)   6.413 us    |  ext4_file_write_iter();
  0)   6.094 us    |  ext4_file_write_iter();
  5)   5.774 us    |  ext4_file_write_iter();
  3)   4.915 us    |  ext4_file_write_iter();
  0)   5.126 us    |  ext4_file_write_iter();
  5)   4.993 us    |  ext4_file_write_iter();
  3)   4.771 us    |  ext4_file_write_iter();
  0)   5.083 us    |  ext4_file_write_iter();
  5) + 12.197 us   |  ext4_file_write_iter();
 15) + 16.733 us   |  ext4_file_write_iter();
  3)   6.705 us    |  ext4_file_write_iter();
  0)   6.346 us    |  ext4_file_write_iter();
  5)   5.949 us    |  ext4_file_write_iter();
  3)   6.149 us    |  ext4_file_write_iter();
  0)   6.418 us    |  ext4_file_write_iter();
  5)   4.866 us    |  ext4_file_write_iter();
 15) + 19.519 us   |  ext4_file_write_iter();
 15) + 17.308 us   |  ext4_file_write_iter();
 15) + 17.743 us   |  ext4_file_write_iter();
 15) + 16.874 us   |  ext4_file_write_iter();
 15) + 19.514 us   |  ext4_file_write_iter();
 15) + 17.849 us   |  ext4_file_write_iter();
 15) + 19.073 us   |  ext4_file_write_iter();
 15) + 19.481 us   |  ext4_file_write_iter();
 15) + 22.138 us   |  ext4_file_write_iter();
  5) + 10.927 us   |  ext4_file_write_iter();
  6) + 10.040 us   |  ext4_file_write_iter();
 15) + 17.699 us   |  ext4_file_write_iter();
 15) + 18.569 us   |  ext4_file_write_iter();
 15) + 16.617 us   |  ext4_file_write_iter();
 15) + 16.708 us   |  ext4_file_write_iter();
 15) + 18.736 us   |  ext4_file_write_iter();
 15) + 16.647 us   |  ext4_file_write_iter();
 15) + 21.677 us   |  ext4_file_write_iter();
 15) + 16.047 us   |  ext4_file_write_iter();
 15) + 20.495 us   |  ext4_file_write_iter();
 15) + 17.702 us   |  ext4_file_write_iter();
 15) + 21.953 us   |  ext4_file_write_iter();
